smiles,penalized_logp
O=C(NC[C@@H]1CCCO1)C(=O)NC1=CC2=C3C(=C1)CCN3C(=O)CC2,-18.356161753102885
COC1=CC=C(N(CC2=CC3=CC=CC4=C3N(CCC4)C2=O)C(=O)C2=C(F)C=CC=C2F)C=C1,-18.400295241183592
O=C([O-])CCNC1=C2C(=O)C3=CC=CC=C3C3=C2C(=NO3)C(N2CCC3(CC2)OCCO3)=C1,-18.434051304797297
C[C@@H]1CN(S(=O)(=O)C2=CC3=C4C(=C2)CC(=O)N4CCC3)C[C@@H](C)O1,-18.45131409118567
O=C1CCC2=CC(S(=O)(=O)NC3=CC=C(OC4=CC=CC=C4)C=C3)=CC3=C2N1CCC3,-18.452731445297907
O=C([O-])CCCNS(=O)(=O)C1=CC=C2NC(=O)C3=C2C1=CC=C3,-18.554072191049094
CC(=O)NC1=CC=C(NC2=C3C4=CC=CC=C4C(=O)C4=CC=CC(=C43)N(C)C2=O)C=C1,-18.55885480854872
CN1C=C2CCN(C(=O)NC3=CC=CC(Cl)=C3F)CC3=C2C1=CC=C3,-18.588044327395092
CC1=C(Br)C=CC(NC2=CC=C3C(=O)N(CCO)C(=O)C4=C3C2=CC=C4)=C1C,-18.61057606223722
CCOC(=O)C1=CC=C2C(=C1)C1=C3[C@H](CCC1)[NH2+]CCN23,-18.673301374313574
CCOC1=CC=CC=C1CN(CC)CC1=CC(=O)N2CCCC3=C2C1=CC=C3,-18.723204923660756
CC1=CC2=C3C(=C1)[C@@H](C)CC(C)(C)N3C(=O)/C2=C1/N=C([S-])NC1=O,-18.727773906924362
CC1=CC2=C3C(=C1)CCC1=CC(C)=CC(=C13)CC2,-18.75090917399676
COCCCNC1=C([N+](=O)[O-])C=C2C(=O)N(C3=C(C)C=CC=C3C)C(=O)C3=C2C1=CC=C3,-18.7648723684515
CCCN1C=C2CCN(C(=O)C3=CC=CC(C#N)=C3)CC3=C2C1=CC=C3,-18.871222897087456
CC(=O)O[C@@H]1C2=C(C)C(C)=CC3=C2[C@@]2(CC(C)(C)C[C@@]1(C)C2)C(=O)O3,-18.978399931731747
O=S(=O)(NCC1=CC=CO1)C1=CC(Br)=C2C=CC=C3CCCC1=C32,-18.98265734812126
CC(=O)NC1=C(N)C=C2C3=CC=CC=C3C(=O)C3=C2C1=CC=C3,-19.075978590204873
CCCC[C@@H](NS(=O)(=O)C1=CC2=C3C(=C1)C(C)=CC(=O)N3CC2)C(=O)[O-],-19.101791619105736
CC(=O)N1C=C2C3=C(C=CC=C31)C(=O)C[C@@H]2C(=O)[O-],-19.194435395259497
N#CCC(=O)NC1CCCCCCCCCCC1,-19.21224388513007
CC1=NN(C2=CC=CC=C2)C(=O)/C1=C\NC1=CC=C2C(=O)N(C)C(=O)C3=C2C1=CC=C3,-19.25849233978462
CC1=CC=C2C(=C1)C1=C3[C@@H](CCC1)[NH+](CCC#N)CCN23,-19.29913530589005
CC(=O)C[NH+]1CCN2C3=CC=C(C)C=C3C3=C2[C@H]1CCC3,-19.410042172256247
CCC12CN3CC(CC)(CN(C1)C(=O)C1=CC=CC=C1C3=O)C2=O,-19.415685705644485
O=C(NC1CCCCCCCCCCC1)C1=NC(C2=CN=CC=N2)=NO1,-19.467180511112517
CC1=CC(F)=CC=C1S(=O)(=O)NC1=CC2=C3C(=C1)CCC(=O)N3CCC2,-19.549902142720043
N#CCC[C@@H]1CCCCCCCCCCC1=O,-19.57147185440477
CC1=CC(=O)N2CCCC3=C2C1=CC(S(=O)(=O)N(C)C1=CC=CC=C1)=C3,-19.63458010924229
CCCCN1C=C2CCN(C(=O)NCC(=O)OCC)CC3=C2C1=CC=C3,-19.695176608823612
CC1=CC=C(C(=O)NC2=CC3=C4C(=C2)[C@@H]2C=CC[C@H]2CN4C[C@@H]2CC=C[C@H]32)C=C1,-19.727774265364168
CC1=CC=C(NC(=O)C2=C([O-])N3CCCC4=C3C(=CC=C4)C2=O)C(Br)=C1,-19.794190115287613
O=C(NC1=CC=CC=C1)C1=CC2=C3C(=C1)[C@@H]1C=CC[C@H]1CN3C[C@@H]1CC=C[C@H]21,-19.902489395885524
COC1=CC=CC=C1OS(=O)(=O)C1=CC2=C3C(=C1)C=CC=C3C(=O)NC2=O,-19.931266057278037
C[C@@H]1CCC2=CC=CC3=C2N1CCC3,-20.228576816092485
CCN(CC)C(=O)CC1(C(=O)[O-])CCCCCCCCCCC1,-20.272765398466586
CC(=O)C1=C(N=[N+]=[N-])C2=CC=CC3=C2N(CCC3)C1=O,-20.27351030754787
O=C1C2=CC=CC3=C2N(CCC3)C([O-])=C1/C=N/C1=CC=CC=C1,-20.376834976734166
COC1=C(C=O)C=C2CCCN3CCCC1=C23,-20.384955503209284
C=CCN1C=C2C[C@@H](C(=O)NCCC)N[C@@H](CC(C)C)C3=C2C1=CC=C3,-20.386624489466303
O=C(COC(=O)C1=CC=C2C3=C1[C@H]1C=CC[C@H]1CN3C[C@@H]1CC=C[C@@H]21)C1=CC=C([N+](=O)[O-])C=C1,-20.43824996716612
O=C(NN1C(=O)C2=CC=CC=C2N=C1CC1=CC=CC=C1)C1=C([O-])N2CCCC3=C2C(=CC=C3)C1=O,-20.457388807070615
CCCCCCNC(=O)C1=C([O-])N2CCCC3=C2C(=CC=C3)C1=O,-20.465175938410102
CC1=NC2=C3C(=CC=CC3=N1)C=CC2=O,-20.495640710032706
C=C1C(=O)O[C@@H]2/C=C(/C)C[C@H]3C=C(C[C@H](OC(=O)/C(C)=C\C)[C@@H]12)C(=O)O3,-20.62249688418515
O=C(NC1=CC=C(O)C=C1)C1=C([O-])N2CCCC3=C2C(=CC=C3)C1=O,-20.629586582414507
CC[C@@H]1N=NC2=C1CN(CC1=CC(=O)N3CCCC4=C3C1=CC=C4)CC2,-20.692882270452046
C[N+]1(C)CCC2=CC3=C(OCO3)C3=C2[C@@H]1CC1=CC=CC=C13,-20.70126075516268
C/C1=C/CC[C@]2(C)O[C@@H]2CC/C(C)=C\CC1,-20.743202221590227
O=C(NCC1CCN(C2=NC=CC=N2)CC1)C(=O)NC1=CC2=C3C(=C1)CCC(=O)N3CCC2,-20.907126454702368
O=C(CC1(C(=O)[O-])CCCCCCCCCCC1)N1CCOCC1,-20.925683779032536
C[C@@H](O)C1=CC2=CC=CC3=C2N(CCC3)C1=O,-20.984878152486534
CCC1=CC2=C3C(=C1)[C@@]1(NCCC4=C5C=CC=CC5=[NH+][C@@H]41)C(=O)N3C(C)(C)C[C@@H]2C,-20.99914863077818
CN([C@@H]1CCSC1)C1(C[NH3+])CCCCCCCCCCC1,-21.097609893842904
N/C(=N\O)C1=CC2=CC=CC3=C2N(CCC3)C1=O,-21.19225362518912
O=C(NC[C@H](O)C1=CC=CS1)C(=O)NC1=CC2=C3C(=C1)CCC(=O)N3CCC2,-21.307928271482698
CC(=O)NC1=CC2=CC=C1CCC1=CC=C(C=C1)CC2,-21.359425216185432
COC1=CC=C(C[NH+]2CCCN3C4=CC=C(C)C=C4C4=C3[C@@H]2CCC4)C=C1O,-21.37134785601971
O=[N+]([O-])C1=CC=C2C3=C1[C@H]1C=CC[C@@H]1CN3C[C@@H]1CC=C[C@@H]21,-21.38027231850858
O=C(NCCO)C1=CC=C2OCCOCCOCCOC2=C1,-21.84402031336375
CC1=CC=C(S(=O)(=O)N[C@H](C(=O)N2CCOCCOCCOCC2)C(C)C)C=C1,-21.85007699580417
O=C(NCCCN1CCOCC1)C1=C([O-])N2CCCC3=C2C(=CC=C3)C1=O,-21.860363014546987
O=C([O-])CNC(=O)C1=CC2=C3C(=C1)[C@@H]1C=CC[C@H]1CN3[C@@H](C1=CC=C(F)C=C1)[C@@H]1CC=C[C@H]21,-21.969770365801097
CN1CCO[C@H](C[NH2+]C2CCCCCCCCCCC2)C1,-21.997188383894155
CC(=O)N1CCOCCOCCOCC1,-22.006770794838232
CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1CC4=CC=C(O)C5=C4[C@@]3(CC[NH+]1CC1CC1)[C@H]2O5,-22.018100467451383
COC1=CC2=C(C=C1OC)[C@]13CC[NH+]4CC5=CCO[C@@H]6CCN2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,-22.515073546032344
O=C([O-])C1=CC=C2OCCOCCOCCOC2=C1,-22.62475432291942
O=C([O-])C1=CC=CC=C1C(=O)N1CCOCCOCCOCC1,-22.675011260741634
C[C@@H]1CCC[C@@H]2O[C@H]2C(=O)C2=C(O)C=C(O)C=C2CC(=O)O1,-22.898246168114092
C[NH+](C)CCCNS(=O)(=O)C1=CC2=C3C(=C1)C=CC=C3C(=O)NC2=O,-23.082709497904574
COC1=CC=C2C[N+](C)(C)CC[C@@]34C=CC[C@H](O)[C@@H]3OC1=C24,-23.285972145076798
NC1=CC2=C3C(=C1)CCC[NH+]3CCC2,-23.581429425928135
CC[NH+](C)[C@@H]1CCCCCCCCCC[C@@H]1[NH3+],-24.008858307705257
C[NH+](C)CCC[NH2+]CC1=CC2=CC=CC3=C2N(CCC3)C1=O,-24.192280560150486
O=C1C2=CC=CC=C2C2=C3C1=CC=CC3=[NH+]C(=O)[C@@H]2[NH2+]C1CCCCC1,-24.84254050554868
COC1=CC=C2C[NH+](C)CC[C@]34C=C[C@H](O)C[C@@H]3OC1=C24,-25.00475615922521
C[NH+]1CCOCCOCCOCC1,-25.26244052080733
COC(=O)C1=CC2=C(C(=O)OC)C=C1CSCC1=NC(=CC=C1)CSC2,-32.33373641616009
C[C@@H]1O[C@]12C[C@@H](C)[C@@](C)(O)C(=O)OC/C1=C/CN(C)CC[C@@H](OC2=O)C1=O,-26.2395315565459
C1CSCCSCCCSCCSC1,-27.295857649813794
COC1=CC(OC[C@@H]2CO2)=CC2=C1C(=O)O[C@@H](C)CCCC(=O)CCC/C=C/2,-27.883438833851663
C[C@@H]1CCC[C@H](O)CCC/C=C/C2=CC(OS(=O)(=O)[O-])=CC(O)=C2C(=O)O1,-29.303518231348768
COC1=CC=C2C[C@H]3[NH+](CC4CC4)CC[C@]45C2=C1O[C@H]4C(=O)CC[C@@]35O,-29.389823340661177
ClC1=CC=C(/C=N\C2=CC=C3OCCOCCOCCOCCOC3=C2)C(Cl)=C1,-29.827149010940197
CC(C)(C)C1=CC2=C(OCCOCCOCCOCCO2)C(C(C)(C)C)=C1,-30.212331832752955
CC(=O)NC1=CC=C2OCCOC3=CC(NC(C)=O)=CC=C3OCCOCCOC2=C1,-30.614758222511284
O=CC1=CC=C(N2CCOCCOCCOCCOCC2)C=C1,-31.648547193990606
C1=CC=C(COC[C@H]2COCCOCCOCCOCCO2)C=C1,-32.073436965197665
CCC1=CC=C2OCCOCCOC3=CC(C(C)=O)=CC=C3OCCOCCOC2=C1,-40.63069721515629
C1=CC=C2OCC[NH2+]CCOC3=CC=CC=C3NCCCCCNC2=C1,-42.28949310088326
C1=CC=C2OCCOCCOC3=CC=CC=C3OCC[NH2+]CCOC2=C1,-42.75701879786156
O=C(CCC1=CC=CC=C1)N1CCOCCOCC[NH2+]CCOCCOCC1,-43.89196324264565
O=C1COCC(=O)OCCOCCSCCOCCO1,-44.24937620394181
C1=CC=C2OCC[NH+]3CCOCCOCC[NH+](CCOCCOCC3)CCOC2=C1,-47.33253157248095
CN1CC[NH+](C)CCN(C)CC[NH+](C)CCN(C)CC[NH+](C)CC1,-49.71816083863146
N#CC1=CC=C2OCCOCCOCCOC3=CC(C#N)=CC=C3OCCOCCOCCOC2=C1,-62.516944569759666
