smiles,penalized_logp
CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)NC[C@H](O)c1ccco1,-1.4185099325558062
CCOc1cc2c(cc1OCC)CN(C(=O)NC[C@@H]1CCC[NH+]1CC)CC2,-1.6457195343316748
C[C@@H]1CCO[C@@H]1C(=O)N1CC[C@H](C(N)=O)c2ccccc21,-1.2868061739579564
COC(=O)C[C@H](C)S(=O)(=O)C[C@@H]1CN(C)CCO1,-2.371874014625144
O=C(NCCC[NH+]1CCCC1)c1ccc2c(c1)NC(=O)[C@@H]1CCCCN21,-1.9788837071989143
C[NH2+][C@@H]1CCC[C@H]([C@@H]2CCC[C@H](S(C)(=O)=O)C2)C1,-2.565524495514376
N#CCC[NH2+]C1(C(=O)[O-])CC1,-5.507108077054042
CC(=O)c1cccc(C[NH+]2CC[C@]3(CCC[NH+](Cc4cccc(C)c4)C3)C2)c1,-3.08883497917408
COC[C@@H](C)NC(=O)N[C@@H](C(N)=O)c1ccccc1,-0.7905926343165482
C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,-2.808031453540344
NC(=O)CONC(=O)[C@H]1CCCc2sccc21,-1.3300435236585373
CCn1c(=O)c2ccccc2n2c(CN3CC[C@H](C[NH+](C)CC)C3)nnc12,-2.3129754112452647
CC[C@H]1C[C@H](C)CC[C@@H]1[NH2+][C@@H]1CCN(c2cc(C)nn2C)C1=O,-2.5706530979492084
Cc1ccc(C(=O)NC[C@@H]2C[C@@H](O)C[NH+]2Cc2ccccc2)c(C)n1,-2.442814776234262
CC(C)CCc1noc(C[NH+](C)[C@H]2CCC[C@@H]2S(C)(=O)=O)n1,-3.0344300545848215
CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,-2.1668637896866096
CC[C@H](NC(=O)c1ccc(C#N)cn1)C(=O)N1CCOCC1,-0.9454225432630954
CCC[NH+]1CCC(N(C)C(=O)NC[C@H]2CCCN(c3ncccn3)C2)CC1,-2.17715315241044
Cc1nc(-c2cccc(C(=O)N3C[C@@H]4[C@H](C3)C[NH+]3CCCC[C@H]43)c2)n[nH]1,-2.7804602672536163
